text,language,label,label_num,clean_text
Sarkari college mein professors bahut kam hain.,Hinglish,relevant,1,sarkari college mein professors bahut kam hain
Student loan lene mein bank hazaar baatein karta hai.,Hinglish,relevant,1,student loan lene mein bank hazaar baatein karta hai
"City mein footpath hawkers se bhara pada hai, chalna mushkil hai.",Hinglish,relevant,1,city mein footpath hawkers se bhara pada hai chalna mushkil hai
Rural areas mein abhi bhi internet connectivity nahi hai.,Hinglish,relevant,1,rural areas mein abhi bhi internet connectivity nahi hai
Har gali mein stray dogs ka terror hai.,Hinglish,relevant,1,har gali mein stray dogs ka terror hai
"Government forms ke liye English compulsory hoti hai, rural log pareshan hain.",Hinglish,relevant,1,government forms ke liye english compulsory hoti hai rural log pareshan hain
Logon ko water tanker ke liye fight karna padta hai.,Hinglish,relevant,1,logon ko water tanker ke liye fight karna padta hai
Rain ke time roads doob jaati hain.,Hinglish,relevant,1,rain ke time roads doob jaati hain
"Electricity bill galat aata hai, sudharne mein mahine lagte hain.",Hinglish,relevant,1,electricity bill galat aata hai sudharne mein mahine lagte hain
Ladkiyon ke liye schools mein security guard nahi hai.,Hinglish,relevant,1,ladkiyon ke liye schools mein security guard nahi hai
Sarkari offices mein transparency ki kami hai.,Hinglish,relevant,1,sarkari offices mein transparency ki kami hai
Old age log pension ke liye roj line mein lagte hain.,Hinglish,relevant,1,old age log pension ke liye roj line mein lagte hain
Log vote dene ke baad apna neta dhoondh nahi paate.,Hinglish,relevant,1,log vote dene ke baad apna neta dhoondh nahi paate
Municipality mein complaint dene ke baad bhi koi action nahi hota.,Hinglish,relevant,1,municipality mein complaint dene ke baad bhi koi action nahi hota
School mein extracurricular activities pe koi dhyan nahi deta.,Hinglish,relevant,1,school mein extracurricular activities pe koi dhyan nahi deta
Anganwadi mein poshan ke sath bhi corruption hota hai.,Hinglish,relevant,1,anganwadi mein poshan ke sath bhi corruption hota hai
"Plastic ban hai, lekin koi follow nahi karta.",Hinglish,relevant,1,plastic ban hai lekin koi follow nahi karta
Health card banwane ke liye teen bar hospital jaana padta hai.,Hinglish,relevant,1,health card banwane ke liye teen bar hospital jaana padta hai
Public buses mein senior citizen seats pe koi nahi chhodta.,Hinglish,relevant,1,public buses mein senior citizen seats pe koi nahi chhodta
Ration card update karwana full day ka kaam ban gaya hai.,Hinglish,relevant,1,ration card update karwana full day ka kaam ban gaya hai
Doctor appointment ke liye online system crash hota rehta hai.,Hinglish,relevant,1,doctor appointment ke liye online system crash hota rehta hai
